name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Pho King,Casual Dining,"Khasra 258, Lane-3, West End Marg, Saidulajab, Saket, New Delhi",New Delhi,"Champa Gali, Saket",28.51733297,77.20043957,"Champa Gali, Saket, New Delhi","Asian, Continental, Mexican, North Indian, Momos, Chinese",12 Noon to 11 PM,900,2,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Card Upon Delivery', 'Axis Bank - Dining Delights",4.1,Very Good,2387,3106,1,-1
Boa Village,Bar,"13, Alipur Road, Civil Lines, New Delhi",New Delhi,Civil Lines,28.67677727,77.22510617,"Civil Lines, New Delhi","Asian, Japanese, Korean, Chinese, Momos, Thai",11:30 AM to 12:30 AM,1500,3,"Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Live Music', 'Rooftop', 'Free Wifi', 'Table Reservation Not Required', 'Private Dining Area Available', 'Wifi",4.4,Very Good,1805,2577,1,-1
Hunger Strike,Unknown,"C-9, Amar Colony Market, Amar Colony, New Delhi",New Delhi,Amar Colony,28.56259236,77.24459443,"Amar Colony, New Delhi","North Indian, Chinese",12 Noon to 11 PM,400,1,"Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Digital Payments Accepted",4,Very Good,1969,1329,1,-1
My Bar Headquarters,Lounge,"Shop N 49, 2nd Floor, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63053913,77.21967202,"Connaught Place, New Delhi","North Indian, Mughlai, Chinese",11 AM to 12:15 AM,1300,3,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Fullbar', 'Table Reservation Not Required', 'Hookah', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4,Very Good,5733,4026,-1,-1
The Barbeque Company,Casual Dining,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",New Delhi,Karkardooma,28.64616988,77.30099659,"Karkardooma, New Delhi","North Indian, Chinese, Continental, BBQ","12 Noon to 3 PM, 6:30 PM to 11 PM (Mon-Fri), 12 Noon to 3:30 PM, 6:30 PM to 11 PM (Sat-Sun)",1300,3,"Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Valet Parking Available', 'Indoor Seating', 'Table reservation required', 'Fullbar",4.6,Excellent,3096,2510,1,-1
Xero Degrees,Cafe,"L-23/9, Middle Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63441179,77.22143758,"Connaught Place, New Delhi","Cafe, Fast Food",12:30PM to 11PM (Mon-Sun),750,2,"Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating",4.3,Very Good,1159,2559,-1,-1
Lazeez Affaire,Casual Dining,"6/48, Malcha Marg Market, Chanakyapuri, New Delhi",New Delhi,Chanakyapuri,28.60223135,77.18610618,"Chanakyapuri, New Delhi","North Indian, Mughlai",12 Noon to 12 Midnight,2000,4,"Cash', 'Credit Card', 'Debit Card', 'Delivery', 'Takeaway Available', 'Dinner', 'Lunch', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Table booking recommended', 'Wifi', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible",4.8,Excellent,1707,1770,-1,-1
Banter,Casual Dining,"31- B, Pusa Road, Rajinder Nagar, New Delhi",New Delhi,Rajinder Nagar,28.6434865,77.1833152,"Rajinder Nagar, New Delhi","North Indian, Continental, Italian",12 Noon to 12 Midnight,1500,3,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Free Wifi', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",4.7,Excellent,459,677,-1,-1
Karim's,Casual Dining,"16, Gali Kababian, Jama Masjid, New Delhi",New Delhi,Jama Masjid,28.64952237,77.23366074,"Jama Masjid, New Delhi","Mughlai, North Indian, Kebab, Rolls",9 AM to 12:30 AM,800,2,"Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Dinner', 'Delivery', 'Air Conditioned', 'Table Reservation Not Required', 'Indoor Seating",4,Very Good,6724,3103,-1,-1
Indian Accent,Fine Dining,"The Lodhi, Lodhi Road, New Delhi",New Delhi,"The Lodhi, Lodhi Road",28.59259708,77.2380371,"The Lodhi, Lodhi Road, New Delhi",Modern Indian,"12 Noon to 2:30 PM, 7 PM to 10:30 PM",5000,4,"Lunch', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Table booking recommended', 'Fullbar', '4/5 Star', 'Wifi', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Luxury Dining",4.5,Excellent,3447,5484,-1,-1
Juggernaut,Casual Dining,"HS-16, Main Market, Kailash Colony, New Delhi",New Delhi,Kailash Colony,28.552724,77.240872,"Kailash Colony, New Delhi","South Indian, North Indian",6 AM to 11 PM,600,2,"Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Air Conditioned",4.4,Very Good,1652,2359,-1,-1
Punjabi Angithi,Unknown,"Shop 15 A, A1 Block, LSC, DDA Market, Janakpuri, New Delhi",New Delhi,Janakpuri,28.62288312,77.07126506,"Janakpuri, New Delhi","North Indian, Chinese, Rolls","11 AM to 5 PM, 6 PM to 11 PM",400,1,"Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery",4.4,Very Good,2541,1138,1,-1
Burger King,Quick Bites,"1st Floor, Plot C-1, 2 & 3, PP Towers, Netaji Subhash Place, New Delhi",New Delhi,Netaji Subhash Place,28.69354286,77.15148993,"Netaji Subhash Place, New Delhi","Burger, Fast Food, Beverages",11 AM to 11 PM (Mon-Sun),500,2,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned",4,Very Good,1472,681,1,-1
Diggin,Casual Dining,"Shop 1 & 2, Sri Fort Road, Opposite Gargi College, Anand Lok, New Delhi",New Delhi,Anand Lok,28.55555573,77.21864339,"Anand Lok, New Delhi","Cafe, Continental, Italian","11am to 11pm (Mon-Fri),8:30am to 11pm (Sat-Sun)",1400,3,"Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Outdoor Seating', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,4635,6950,-1,-1
Echoes Hudson Lane,Cafe,"2522 2nd & 3rd Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",New Delhi,Delhi University-GTB Nagar,28.69501866,77.20413264,"Delhi University-GTB Nagar, New Delhi","Cafe, American, Chinese, Continental, North Indian, Italian","11:30am to 11:30pm (Mon, Tue, Wed, Fri, Sat, Sun), 11am to 12midnight (Thu)",700,2,"Debit Card', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Smoking Area', 'All Day Breakfast', 'Desserts and Bakes', 'Live Sports Screening', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Wifi",4.6,Excellent,2726,7728,1,-1
The Burger Club,Quick Bites,"Z-9, Opposite Metro Pillar 420, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.64613134,77.11736083,"Rajouri Garden, New Delhi","Burger, Fast Food, Beverages","11am to 4am (Mon, Wed, Thu, Fri, Sat, Sun), 12noon to 4am (Tue)",350,1,"Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Credit Card', 'Delivery', 'Lunch', 'Indoor Seating', 'Wheelchair Accessible', 'Free Parking', 'Air Conditioned",4.3,Very Good,2645,1230,1,-1
Music & Mountains - Hillside Cafe,Cafe,"M-23, M Block Market, Greater Kailash (GK) 1, New Delhi",New Delhi,"M Block Market, Greater Kailash 1 (GK1)",28.54978384,77.23579779,"M Block Market, Greater Kailash 1 (GK1), New Delhi","Cafe, Italian, Continental, Fast Food, Salad",11am to 11:45pm (Mon-Sun),2100,4,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Fullbar', 'Indoor Seating', 'Wifi', 'Outdoor Seating', 'Romantic Dining', 'Air Conditioned', 'Smoking Area', 'Brunch",4.4,Very Good,3206,3046,-1,-1
Barbeque Nation,Casual Dining,"2nd Floor, Munshilal Building, Block N, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63032577,77.22078446,"Connaught Place, New Delhi","North Indian, Chinese, BBQ","12 Noon to 3:30 PM, 6:30 PM to 11:30 PM",1600,3,"Dinner', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Buffet', 'Outdoor Seating', 'Table booking recommended",4.4,Very Good,4722,3243,-1,-1
Sita Ram Diwan Chand,Quick Bites,"2246, Near Imperial Cinema, Paharganj, New Delhi",New Delhi,Paharganj,28.6424077,77.21047942,"Paharganj, New Delhi",North Indian,8 AM to 5:30 PM,200,1,"Cash', 'Takeaway Available', 'Breakfast', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg",4.1,Very Good,3117,993,-1,-1
Boombox Cafe Reloaded,Bar,"C-10, Vishal Enclave, Metro Pillar 415, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.64742156,77.11803205,"Rajouri Garden, New Delhi","North Indian, Continental, Chinese, Italian",12 Noon to 1 AM,1100,3,"Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Hookah",4.1,Very Good,1467,3970,-1,-1
Qureshi Kabab Corner,Dhaba,"Opposite Gate 1, Jama Masjid, New Delhi",New Delhi,Jama Masjid,28.64992575,77.23600466,"Jama Masjid, New Delhi","Mughlai, Kebab",5 PM to 12:30 AM,200,1,"Cash', 'Dinner', 'Takeaway Available', 'Indoor Seating",4.4,Very Good,1031,412,-1,-1
Burger King,Quick Bites,"Unity One, GF-05, Near Janakpuri West Metro Station, Janakpuri, New Delhi",New Delhi,"Unity One Mall, Janakpuri",28.62850915,77.07604274,"Unity One Mall, Janakpuri, New Delhi","Burger, Fast Food, Beverages",11 AM to 11 PM,500,2,"Cash', 'Debit Card', 'Delivery', 'Mall Parking', 'Lunch', 'Takeaway Available', 'Dinner', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Axis Bank - Dining Delights",4,Very Good,1247,506,1,-1
The Big Chill,Casual Dining,"DLF Place Mall, Saket, New Delhi",New Delhi,"DLF Place Mall, Saket",28.52770173,77.21699853,"DLF Place Mall, Saket, New Delhi",Cafe,12 Noon to 11:30 PM,1500,3,"Lunch', 'Mall Parking', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Wheelchair Accessible', 'Desserts and Bakes', 'Air Conditioned",4.5,Excellent,4021,4118,-1,-1
United Coffee House,Fine Dining,"E-15, Connaught Place, New Delhi",New Delhi,Connaught Place,28.6324231,77.22127665,"Connaught Place, New Delhi","South Indian, Chinese, Asian, European, Mediterranean, North Indian",9:30 AM to 11:30 PM,2500,4,"Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible', 'Sodexo', 'Ticket Restaurant', 'Digital Payments Accepted', 'Wifi",4.4,Very Good,3353,4183,-1,-1
The Brew Room,Cafe,"C16, 1st Floor, Opposite IIT Gate, SDA, New Delhi",New Delhi,"SDA Market, SDA",28.54642758,77.19773624,"SDA Market, SDA, New Delhi","Cafe, Italian, Continental, American, Pizza","9 AM to 10 PM (Mon), 9 AM to 11 PM (Tue-Fri), 8 AM to 11 PM (Sat-Sun)",750,2,"Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Board Games', 'Beer', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'All Day Breakfast', 'Wine', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area",4,Very Good,1829,1993,1,-1
Duty Free,Bar,"C-10, Upper Ground Floor, Vishal Enclave, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.64734506,77.11816616,"Rajouri Garden, New Delhi","Continental, Mexican, North Indian, Italian, Asian",12 Noon to 1 AM,1700,3,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Live Music', 'Air Conditioned', 'Private Dining Area Available', 'DJ', 'Fullbar', 'Outdoor Seating', 'Indoor Seating', 'Smoking Area', 'Nightlife",4,Very Good,2909,4869,-1,-1
Punjabi By Nature 2.0,Casual Dining,"T-305, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",New Delhi,"Ambience Mall, Vasant Kunj",28.54091026,77.15504318,"Ambience Mall, Vasant Kunj, New Delhi","North Indian, Kebab",12 Noon to 12 Midnight,2200,4,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Mall Parking', 'Fullbar', 'Air Conditioned', 'Wheelchair Accessible', 'Indoor Seating', 'Table booking recommended",4.3,Very Good,2055,1037,1,-1
Plum By Bent Chair,Casual Dining,"The Walk, Worldmark 2, Aerocity, New Delhi",New Delhi,Aerocity,28.55154,77.122704,"Aerocity, New Delhi",Asian,12noon to 1am (Mon-Sun),0,1,"Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Serves Cocktails', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Digital Payments Accepted', 'Sneakpeek', 'Valet Parking Available",4.9,Excellent,1545,4321,-1,-1
Ministry Of Beer,Lounge,"M 44, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.6332862,77.2227874,"Connaught Place, New Delhi","Continental, Italian, Asian, Momos",12 Noon to 1 AM (Mon-Sun),1500,3,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Dance Floor', 'Nightlife', 'Fullbar', 'Live Music', 'Above 18 Only', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi",4.5,Excellent,3043,9984,-1,-1
The Darzi Bar & Kitchen,Casual Dining,"H 55, 1st Floor, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63550794,77.21909601,"Connaught Place, New Delhi","North Indian, Chinese, Continental, Pizza",12 Noon to 1 AM,1500,3,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Debit Card', 'Air Conditioned', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Rooftop', 'Free Wifi', 'Axis Bank - Dining Delights', 'Smoking Area', 'DJ', 'Valet Parking Available', 'Live Music",4.3,Very Good,3211,9618,-1,-1
Hauz Khas Social,Lounge,"9-A & 12, Hauz Khas Village, New Delhi",New Delhi,Hauz Khas Village,28.55429353,77.19443813,"Hauz Khas Village, New Delhi","Continental, American, Asian, North Indian, Chinese, Pizza, Biryani, Beverages",11am to 12:30AM (Mon-Sun),1300,3,"Dinner', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Romantic Dining', 'Paid Wifi', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Table reservation required', 'Wifi', 'All Day Breakfast",4.8,Excellent,14751,11914,1,-1
Local,Bar,"11, KG Marg, Scindia House, Connaught Place, New Delhi",New Delhi,Connaught Place,28.62991407,77.22117137,"Connaught Place, New Delhi","North Indian, Continental, Momos",11 AM to 1 AM,1600,3,"Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'DJ', 'Live Sports Screening', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted', 'Nightlife', 'Fullbar', 'Table booking recommended', 'Sneakpeek', 'Smoking Area",4.3,Very Good,6583,7496,-1,-1
Station Bar,Bar,"F-60, Second Floor, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63106088,77.22003076,"Connaught Place, New Delhi","Asian, Continental, North Indian, Mediterranean, Bar Food",Mon-Sun (12 Noon to 1 AM),1600,3,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'DJ', 'Fullbar', 'Live Music', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Digital Payments Accepted', 'Wifi",4.8,Excellent,1009,1981,-1,-1
Unplugged Courtyard,Bar,"23/7, L Block, Middle Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63425289,77.22150631,"Connaught Place, New Delhi","North Indian, Continental, Momos",12 Noon to 1 AM,1600,3,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Live Music', 'Romantic Dining', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'Brunch",4.1,Very Good,3492,7882,-1,-1
Lord Of The Drinks,Lounge,"G-72, 1st Floor, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63174449,77.21668907,"Connaught Place, New Delhi","European, Chinese, North Indian, Italian, Asian",11 AM to 12:45 AM,2500,4,"Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Nightlife', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Sneakpeek', 'Wifi', 'Fullbar', 'Above 18 Only', 'Restricted Entry', 'Air Conditioned', 'LGBTQIA Friendly', 'Smoking Area",4.5,Excellent,9540,5445,-1,-1
Out Of The Box,Casual Dining,"5, Khan Market, New Delhi",New Delhi,Khan Market,28.5997905,77.2262576,"Khan Market, New Delhi","North Indian, Lebanese, Mexican, Italian, American",12 Noon to 1 AM,1550,3,"Lunch', 'Delivery', 'Dinner', 'Takeaway Available', 'Serves Alcohol', 'Credit Card', 'Cash', 'Debit Card', 'Nightlife', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Table booking recommended', 'Live Music', 'Axis Bank - Dining Delights', 'Live Sports Screening', 'Indoor Seating', 'Wifi",4.7,Excellent,2631,3319,1,-1
Themis Barbecue House,Lounge,"Shop 251, 2nd Floor, Above Stanmax Aggarwal Millennium Tower 1, Netaji Subhash Place, New Delhi",New Delhi,Netaji Subhash Place,28.69330375,77.14904577,"Netaji Subhash Place, New Delhi","North Indian, BBQ","11:30am to 5pm, 6:30pm to 12midnight (Mon-Sun)",1400,3,"Dinner', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Live Sports Screening', 'Live Music', 'Rooftop', 'Table booking recommended', 'Sneakpeek', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Buffet",4.5,Excellent,2645,4425,-1,-1
Ardor 2.1,Lounge,"N-55/56 & 88/89, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63020835,77.21956406,"Connaught Place, New Delhi","North Indian, Chinese, Continental, Italian",12:30 PM to 12:30 AM (Mon-Sun),1800,3,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Romantic Dining', 'Free Wifi', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Hookah', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Rooftop', 'Table booking recommended', 'Air Conditioned', 'Smoking Area",4.2,Very Good,3472,8419,-1,-1
Summer House Cafe,Bar,"1st Floor, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",New Delhi,Hauz Khas,28.55237312,77.20387045,"Hauz Khas, New Delhi","Italian, Finger Food, Salad",12noon to 12:30AM (Mon-Sun),2000,4,"Lunch', 'Credit Card', 'Cash', 'Debit Card', 'Serves Alcohol', 'Dinner', 'Takeaway Available', 'Live Music', 'Axis Bank - Dining Delights', 'Fullbar', 'Table booking recommended', 'Nightlife', 'Air Conditioned', 'Smoking Area', 'Indoor Seating",4.3,Very Good,4618,3266,-1,-1
Zaika-e-Dilli,Casual Dining,"C-9/17, Yamuna Vihar, Shahdara, New Delhi",New Delhi,Shahdara,28.7002341,77.27210484,"Shahdara, New Delhi","North Indian, Chinese, South Indian",12 Noon to 11 PM,500,2,"Credit Card', 'No Alcohol Available', 'Cash', 'Lunch', 'Takeaway Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned', 'Pure Veg",4.1,Very Good,1467,215,1,-1
Cafeteria & Co.,Casual Dining,"G 14, Hudson Lane, Vijay Nagar, New Delhi",New Delhi,Vijay Nagar,28.69442428,77.20416248,"Vijay Nagar, New Delhi","Continental, Mexican, Fast Food",11:30AM to 11:30PM (Mon-Sun),900,2,"Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly",4.6,Excellent,4598,11271,-1,-1
Punjabi Angithi,Casual Dining,"32-22, A-4, DDA Market, Paschim Vihar, New Delhi",New Delhi,Paschim Vihar,28.6727888,77.10903559,"Paschim Vihar, New Delhi","North Indian, Chinese, Momos, Rolls, Fast Food","11 AM to 5 PM, 6 PM to 11 PM",700,2,"Delivery', 'Debit Card', 'Lunch', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Pure Veg', 'Free Parking', 'Air Conditioned', 'Indoor Seating",4.5,Excellent,3853,1602,1,-1
Odeon Social,Lounge,"23, 1st Floor, Odeon Building, Radial 5, D Block, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63431145,77.22079284,"Connaught Place, New Delhi","Continental, American, Asian, North Indian, Momos, Beverages","10am to 12:30AM (Mon, Tue, Thu, Fri, Sat, Sun), 11am to 12:30AM (Wed)",1300,3,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Live Music', 'Restricted Entry', 'Wifi",4.4,Very Good,6179,8075,-1,-1
