name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Jewel of Nizam - The Golkonda Hotel,Fine Dining,"The Golkonda Hotel, 10-1-124, Masab Tank, Hyderabad",Hyderabad,"Golkonda Hotel, Masab Tank",17.40440829,78.45381305,"Golkonda Hotel, Masab Tank, Hyderabad","Hyderabadi, Mughlai","12:30 PM to 3:30 PM, 6:30 PM to 11:30 PM (Mon-Sat), 12 Noon to 3:30 PM, 6:30 PM to 11:30 PM (Sun)",2200,4,"Lunch', 'Debit Card', 'Serves Alcohol', 'Dinner', 'Cash', 'Credit Card', 'Valet Parking Available', 'Live Music', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Fullbar', 'Indoor Seating', 'Table booking recommended",4.2,Very Good,801,542,-1,-1
Firdaus - Taj Krishna,Fine Dining,"Taj Krishna, Road 1, Banjara Hills, Hyderabad",Hyderabad,"Taj Krishna, Banjara Hills",17.41678294,78.44906352,"Taj Krishna, Banjara Hills, Hyderabad","Hyderabadi, Mughlai","12 Noon to 3 PM, 7:30 PM to 11:45 PM",2200,4,"Cash', 'Dinner', 'Lunch', 'Debit Card', 'Credit Card', 'Fullbar', 'Air Conditioned', 'Valet Parking Available', 'Table booking recommended', '4/5 Star', 'Wheelchair Accessible', 'Indoor Seating', 'Luxury Dining",4.4,Very Good,303,192,-1,-1
The Square - Novotel Hyderabad Airport,Fine Dining,"Novotel Hyderabad Airport,  Hyderabad Airport, Shamshabad, Hyderabad",Hyderabad,Novotel Hyderabad Airport,17.24105862,78.43296558,"Novotel Hyderabad Airport, Hyderabad","North Indian, Italian, Continental",24 Hours (Mon-Sun),2200,4,"Breakfast', 'Serves Alcohol', 'Dinner', 'Credit Card', 'Lunch', 'Cash', 'Wifi', 'Buffet', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Brunch', 'Fullbar', 'Live Music', '4/5 Star', 'Wheelchair Accessible",4,Very Good,267,414,-1,-1
The Bar - Novotel Hyderabad Convention Centre,Bar,"Novotel Hotel, HICC Complex, Cyberabad Post Office, Hitech City, Hyderabad",Hyderabad,"Novotel Hyderabad Convention Centre, Hitech City",17.47285488,78.37288376,"Novotel Hyderabad Convention Centre, Hitech City, Hyderabad",Finger Food,"5pm to 3am (Mon-Sat),12noon to 3am (Sun)",2200,4,"Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Valet Parking Available', 'Live Music', 'Air Conditioned', 'Wheelchair Accessible",4.2,Very Good,328,80,-1,-1
Chama Gaucha,Casual Dining,"Radisson Hyderabad, Hitech City, Gachibowli, Hyderabad",Hyderabad,"Radisson Hyderabad Hitec City, Gachibowli",17.44776627,78.36304039,"Radisson Hyderabad Hitec City, Gachibowli, Hyderabad",South American,7 PM to 11 PM,2200,4,"Credit Card', 'Takeaway Available', 'Dinner', 'Serves Alcohol', 'Cash', 'Debit Card', 'Beer', 'Wine', 'City View', 'Nightlife', 'Live Music', 'Outdoor Seating', 'Air Conditioned', 'Wifi', 'Serves Cocktails', 'Free Parking', 'Valet Parking Available', 'Indoor Seating', 'Smoking Area",4,Very Good,123,186,-1,-1
Food Exchange - Novotel Hyderabad Convention Centre,Fine Dining,"Novotel Hotel, HICC Complex, Cyberabad Post Office, Hitech City, Hyderabad",Hyderabad,"Novotel Hyderabad Convention Centre, Hitech City",17.47285488,78.37288376,"Novotel Hyderabad Convention Centre, Hitech City, Hyderabad","Mediterranean, Asian, American, Italian, South Indian, North Indian",6:30am to 2am (Mon-Sun),2200,4,"Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Dinner', 'Breakfast', 'Valet Parking Available', '4/5 Star', 'Brunch', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Buffet",4.3,Very Good,87,84,-1,-1
The Grill - Vivanta By Taj,Fine Dining,"Vivanta By Taj, 1-10-147 & 148, Mayuri Marg, Begumpet, Hyderabad",Hyderabad,"Vivanta By Taj, Begumpet",17.44369229,78.46073348,"Vivanta By Taj, Begumpet, Hyderabad","BBQ, Middle Eastern, Moroccan, Hyderabadi, Lebanese, Mughlai",7:30 PM to 11:30 PM (Mon-Sun),2200,4,"Cash', 'Credit Card', 'Dinner', 'Outdoor Seating', 'Wheelchair Accessible', 'Fullbar', '4/5 Star",3.9,Good,81,69,-1,-1
Slounge - Lemon Tree Hotel,Lounge,"Survey 115/1, Lemon Tree Hotel, Financial District, Nanakramguda, Serilingampally, Gachibowli, Hyderabad",Hyderabad,"Lemon Tree Hotel, Gachibowli",17.42333927,78.330932,"Lemon Tree Hotel, Gachibowli, Hyderabad",Finger Food,5:30 PM to 12 Midnight,2200,4,"Serves Alcohol', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Nightlife', 'Indoor Seating', 'Restricted Entry', 'Wifi', 'Fullbar', 'Table booking recommended', 'Air Conditioned', 'Wheelchair Accessible",4,Very Good,89,21,-1,-1
The Bar - Novotel Hyerabad Airport,Lounge,"Novotel Hotels,  Hyderabad Airport, Shamshabad, Hyderabad",Hyderabad,Novotel Hyderabad Airport,17.2410583,78.43296558,"Novotel Hyderabad Airport, Hyderabad",Finger Food,11 AM to 2 AM (Mon-Sun),2200,4,"Serves Alcohol', 'Cash', 'Credit Card', 'Live Sports Screening', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Nightlife', 'Outdoor Seating', 'Restricted Entry', 'Wheelchair Accessible",3.7,Good,57,31,-1,-1
Scotchman - Royalton Hotel,Casual Dining,"Royalton Hotel, 5-9-208, Chirag Ali Lane, Abids, Hyderabad",Hyderabad,"Royalton Hotel, Abids",17.39339385,78.47365435,"Royalton Hotel, Abids, Hyderabad","North Indian, Continental",11am to 11pm (Mon-Sun),2200,4,"Takeaway Available', 'Credit Card', 'Dinner', 'Cash', 'Lunch', 'Fullbar', 'Axis Bank - Dining Delights', 'Air Conditioned', 'Indoor Seating",3.5,Good,29,11,-1,-1
The Dining Room - Park Hyatt,Fine Dining,"Park Hyatt Hyderabad , Road 2,   - 500034, Banjara Hills, Hyderabad",Hyderabad,"Park Hyatt, Banjara Hills",17.41493772,78.42136737,"Park Hyatt, Banjara Hills, Hyderabad","European, Hyderabadi, Continental",24 Hours,2100,4,"Cash', 'Breakfast', 'Lunch', 'Credit Card', 'Dinner', 'Serves Alcohol', 'Indoor Seating', 'Celebrity Frequented', '4/5 Star', 'Valet Parking Available', 'Air Conditioned', 'Wheelchair Accessible', 'Buffet', 'Fullbar', 'Table booking recommended",4.1,Very Good,485,321,-1,-1
Carpe Diem,Pub,"724/A, Road 37, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.437755,78.39822393,"Jubilee Hills, Hyderabad","Continental, Asian, Mexican","8 PM to 11:30 PM (Mon, Wed-Thu, Sun), 8 PM to 12:30 AM (Fri-Sat), Tue Closed",2000,4,"Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Serves Alcohol', 'Smoking Area', 'Free Parking', 'Nightlife', 'Outdoor Seating', 'Beer', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Live Entertainment', 'Fullbar', 'Wine', 'Live Music', 'Serves Cocktails', 'Restricted Entry",4.8,Excellent,369,636,-1,-1
Hard Rock Cafe,Pub,"Ground Floor, GVK One, Road 1, Banjara Hills, Hyderabad",Hyderabad,"GVK One Mall, Banjara Hills",17.41863902,78.44865549,"GVK One Mall, Banjara Hills, Hyderabad","American, Salad","12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",2000,4,"Takeaway Available', 'Debit Card', 'Dinner', 'Mall Parking', 'Cash', 'Credit Card', 'Lunch', 'Smoking Area', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Live Sports Screening', 'Valet Parking Available', 'Live Music', 'Table booking recommended', 'Axis Bank - Dining Delights",4.6,Excellent,3002,1476,-1,-1
Olive Bistro,Casual Dining,"Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.42943953,78.39261845,"Jubilee Hills, Hyderabad","Mediterranean, Italian, European, Salad","7pm to 11pm (Mon-Thu),7pm to 1am (Fri),12noon to 3:30pm, 7pm to 1am (Sat),12noon to 3:30pm, 7pm to 11pm (Sun)",2000,4,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Live Sports Screening', 'City View', 'Fullbar', 'Wine', 'Romantic Dining', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Smoking Area', 'DJ', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Wifi",4.5,Excellent,3473,3264,-1,-1
TGI Fridays,Casual Dining,"4th Floor, Forum Sujana Mall, Phase 6, KPHB, Kukatpally, Hyderabad",Hyderabad,Forum Sujana Mall,17.48380216,78.38890091,"Forum Sujana Mall, Hyderabad","American, Mexican","12 Noon to 12 Midnight (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",2000,4,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Credit Card', 'Takeaway Available', 'Mall Parking', 'Nightlife', 'Table Reservation Not Required', 'Fullbar', 'Axis Bank - Dining Delights', 'Wifi', 'Indoor Seating', 'Wheelchair Accessible', 'Air Conditioned', 'Smoking Area",4,Very Good,1317,1281,-1,-1
Chef Inam's Steak House,Casual Dining,"Opposite Kamaan, Fortune Enclave, Sri Ram Nagar Colony, Road 12, Banjara Hills, Hyderabad",Hyderabad,Banjara Hills,17.40883335,78.43856012,"Banjara Hills, Hyderabad","Steak, American, Salad",11am to 3am (Mon-Sun),2000,4,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned",4.1,Very Good,940,864,1,-1
The Moonshine Project,Bar,"Plot 385, Road 82, Film Nagar, Hyderabad",Hyderabad,Film Nagar,17.41421281,78.40775952,"Film Nagar, Hyderabad","American, Chinese, Continental, Mexican",12 Noon to 12 Midnight,2000,4,"Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Table reservation required', 'Air Conditioned', 'Smoking Area', 'Buffet', 'Live Entertainment', 'Nightlife', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Rooftop', 'Restricted Entry', 'Live Sports Screening', 'Sports TV', 'Fullbar', 'Live Music",4.2,Very Good,981,1003,1,-1
Mamagoto,Casual Dining,"Ground Floor, Western Pearl Building, Survey 13, Kondapur, Hyderabad",Hyderabad,Kondapur,17.45797816,78.37303329,"Kondapur, Hyderabad","Thai, Chinese, Japanese, Salad, Vietnamese, Malaysian","12Noon to 4PM, 6PM to 11:30PM (Mon-Thu),12Noon to 12Midnight (Fri-Sat),12Noon to 11:30PM (Sun)",2000,4,"Lunch', 'Serves Alcohol', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Fullbar', 'Air Conditioned', 'Buffet', 'Indoor Seating', 'Table booking recommended', 'Brunch",4.4,Very Good,968,1481,1,-1
TGI Fridays,Bar,"1st Floor, Cinemax Building, RK Cineplex, Road 2, Banjara Hills, Hyderabad",Hyderabad,"RK Cineplex, Banjara Hills",17.42382454,78.42745028,"RK Cineplex, Banjara Hills, Hyderabad","American, Mexican","12 Noon to 12 Midnight (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",2000,4,"Dinner', 'Credit Card', 'Takeaway Available', 'Delivery', 'Lunch', 'Mall Parking', 'Indoor Seating', 'Fullbar', 'Wifi', 'LGBTQIA Friendly', 'Nightlife', 'Smoking Area', 'Air Conditioned",4.1,Very Good,1487,704,-1,-1
Little Italy,Fine Dining,"F 550, 3rd Floor, Aryans, Near Apollo Hospital, Road 92, Film Nagar, Hyderabad",Hyderabad,Film Nagar,17.41621063,78.41687702,"Film Nagar, Hyderabad","Italian, Continental, Salad","12 Noon to 3 PM, 7 PM to 11 PM (Mon-Thu), 12 Noon to 3 PM, 7 PM to 11:30 PM (Fri), 12 Noon to 3:30 PM, 7 PM to 11:30 PM (Sat), 12 Noon to 3:30 PM, 7 PM to 11 PM (Sun)",2000,4,"Lunch', 'Serves Alcohol', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Axis Bank - Dining Delights', 'Pure Veg', 'Brunch', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Valet Parking Available', 'Outdoor Seating', 'Romantic Dining",4.2,Very Good,1230,570,-1,-1
HyLife Brewing Company,Club,"800 Jubilee, Road No 36, Jubilee Hills, Hyderabad",Hyderabad," 800 Jubilee, Jubilee Hills",17.43411263,78.40422437," 800 Jubilee, Jubilee Hills, Hyderabad","Finger Food, Italian",12 Noon to 12 Midnight,2000,4,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'DJ', 'Live Entertainment', 'Nightlife', 'Craft Beer', 'Wine', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Dance Floor', 'Live Sports Screening', 'Valet Parking Available', 'Fullbar', 'Live Music', 'Table booking recommended', 'Wifi",3.9,Good,1118,631,1,-1
Pi - Hotel Avasa,Fine Dining,"Hotel Avasa, Survey 64, Sector 1, HUDA Techno Enclave, Hitech City, Hyderabad",Hyderabad,"Hotel Avasa, Hitech City",17.44721549,78.3842466,"Hotel Avasa, Hitech City, Hyderabad","North Indian, Continental, Asian, Chinese","7 AM to 10:30 AM, 12:30 PM to 3 PM, 7 PM to 11 PM (Mon-Sun)",2000,4,"Dinner', 'Cash', 'Lunch', 'Credit Card', 'Table booking recommended', 'Wifi', 'Brunch', 'Valet Parking Available', 'Indoor Seating', '4/5 Star', 'Air Conditioned', 'Wheelchair Accessible', 'Buffet', 'Fullbar",4.1,Very Good,731,845,-1,-1
Absorb - The Boutique Bar,Bar,"Road 59, Beside Sirisha Reddy Boutique, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.428398,78.409393,"Jubilee Hills, Hyderabad","Continental, Kebab, North Indian","12noon to 11:55pm (Mon, Tue, Wed, Thu, Sun), 12noon to 12:55AM (Fri-Sat)",2000,4,"Lunch', 'Serves Alcohol', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Nightlife', 'Live Music', 'Restricted Entry', 'Live Entertainment', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'DJ",4.3,Very Good,219,364,-1,-1
Citrus Cafe - Lemon Tree Premier,Fine Dining,"Lemon Tree Premier, Plot 2, Survey 64, Hitech City, Hyderabad",Hyderabad,"Lemon Tree Premier, Hitech City",17.443438,78.37666735,"Lemon Tree Premier, Hitech City, Hyderabad","European, South Indian, American, North Indian, Continental",24 Hours (Mon-Sun),2000,4,"Cash', 'Breakfast', 'Lunch', 'Credit Card', 'Dinner', 'Serves Alcohol', 'Indoor Seating', 'Catering Available', 'Wheelchair Accessible', 'Live Entertainment', '4/5 Star', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Buffet', 'Fullbar",4,Very Good,470,400,-1,-1
The Sky Lounge - Hotel Avasa,Lounge,"Hotel Avasa, Survey 64, Sector 1, HUDA Techno Enclave, Hitech City, Hyderabad",Hyderabad,"Hotel Avasa, Hitech City",17.4472657,78.38425566,"Hotel Avasa, Hitech City, Hyderabad",Finger Food,"6 PM to 11 PM (Mon-Thu),6 PM to 12 Midnight (Fri-Sun)",2000,4,"Cash', 'Credit Card', 'Valet Parking Available', 'Live Music', 'Restricted Entry', 'Wheelchair Accessible', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area",4.2,Very Good,616,141,-1,-1
"Golconda Pavilion, ITC Kohenur",Fine Dining,"Plot 5, Survey 83/1, Opposite Inorbit Mall, Madhapur, Hyderabad",Hyderabad,ITC Kohenur,17.432389,78.385241,"ITC Kohenur, Hyderabad","Chinese, North Indian, Continental","6:30 AM to 10:30 AM, 12:30 PM to 2:45 PM, 7 PM to 11:30 PM",2000,4,"Dinner', 'Cash', 'Breakfast', 'Lunch', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Fullbar', '4/5 Star', 'Air Conditioned",4.4,Very Good,330,407,-1,-1
TOT,Club,"Plot 115, Road 10, Jubilee Hills, Hyderabad",Hyderabad,Jubilee Hills,17.43229285,78.41872003,"Jubilee Hills, Hyderabad","Continental, North Indian, Finger Food, Italian","Closed (Mon-Tue),7pm to 11:30pm (Wed, Thu, Sun), 7pm to 12:30AM (Fri-Sat)",2000,4,"Debit Card', 'Serves Alcohol', 'Lunch', 'Cash', 'Credit Card', 'Dinner', 'Sneakpeek', 'Smoking Area', 'Dance Floor', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Free Parking', 'Valet Parking Available', 'Live Music', 'Couple Entry Only', 'Air Conditioned",4.1,Very Good,572,106,-1,-1
Viva - Vivanta By Taj,Fine Dining,"Vivanta By Taj, 1-10-147 & 148, Mayuri Marg, Begumpet, Hyderabad",Hyderabad,"Vivanta By Taj, Begumpet",17.44369581,78.46071973,"Vivanta By Taj, Begumpet, Hyderabad","Hyderabadi, Italian, European",24 Hours (Mon-Sun),2000,4,"Lunch', 'Breakfast', 'Dinner', 'Serves Alcohol', 'Cash', 'Credit Card', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Wheelchair Accessible', 'Buffet', 'Indoor Seating', 'Brunch",4,Very Good,480,635,-1,-1
Chill Restaurant And Terrace - Radisson Blu Plaza Hotel,Fine Dining,"Radisson Blu Plaza Hotel, 8-2-409, Road 6, Banjara Hills, Hyderabad",Hyderabad,"Radisson Blu Plaza Hotel, Banjara Hills",17.42214318,78.44199289,"Radisson Blu Plaza Hotel, Banjara Hills, Hyderabad","Continental, North Indian, South Indian",24 Hours (Mon-Sun),2000,4,"Dinner', 'Cash', 'Debit Card', 'Serves Alcohol', 'Credit Card', 'Breakfast', 'Lunch', 'Air Conditioned', 'Brunch', 'Outdoor Seating', '4/5 Star', 'Smoking Area', 'Buffet', 'Indoor Seating', 'Wheelchair Accessible', 'Valet Parking Available', 'Romantic Dining', 'Table booking recommended', 'Wifi', 'Fullbar",4.2,Very Good,344,1079,-1,-1
Kangan - The Westin,Fine Dining,"The Westin, Mindspace IT Park, Hitech City, Hyderabad",Hyderabad,"The Westin Hyderabad Mindspace, Hitech City",17.44192987,78.38104639,"The Westin Hyderabad Mindspace, Hitech City, Hyderabad",North Indian,"7 PM to 11 PM (Mon-Thu),7 PM to 11:30 PM (Fri-Sun)",2000,4,"Cash', 'Serves Alcohol', 'Dinner', 'Credit Card', 'Debit Card', 'Beer', 'Air Conditioned', 'Wine', 'Available for Functions', 'Wifi', 'Table booking recommended', 'Wheelchair Accessible', 'Indoor Seating', 'Luxury Dining",4.2,Very Good,316,289,-1,-1
Waterside Cafe - Taj Banjara,Fine Dining,"Taj Banjara, Road 1, Banjara Hills, Hyderabad",Hyderabad,"Taj Banjara, Banjara Hills",17.41111542,78.44948664,"Taj Banjara, Banjara Hills, Hyderabad","Italian, Continental, North Indian",7 AM to 11:45 PM,2000,4,"Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Breakfast', 'Lunch', 'Air Conditioned', 'Fullbar', 'Brunch', 'Indoor Seating', '4/5 Star",3.7,Good,251,369,-1,-1
Mist - The Poolside Kitchen - The Golkonda Resort,Fine Dining,"The Golkonda Resort, Sagar Mahal Complex, Gandipet, Hyderabad",Hyderabad,"The Golkonda Resorts & Spa, Gandipet",17.38957046,78.31648361,"The Golkonda Resorts & Spa, Gandipet, Hyderabad","Continental, Chinese, Indonesian, Asian, Thai",7pm to 11pm (Mon-Sun),2000,4,"Cash', 'Dinner', 'Serves Alcohol', 'Credit Card', 'Smoking Area', 'Wifi', 'Fullbar', 'Wine', 'Indoor Seating', 'Air Conditioned', 'Private Dining Area Available', 'Wheelchair Accessible', 'Outdoor Seating', 'Poolside', 'Serves Cocktails', '4/5 Star', 'Table reservation required', 'Kid Friendly",4.3,Very Good,377,112,-1,-1
Arena - Taj Deccan,Casual Dining,"Taj Deccan, Road 1, Banjara Hills, Hyderabad",Hyderabad,"Taj Deccan, Banjara Hills",17.41714763,78.45060948,"Taj Deccan, Banjara Hills, Hyderabad","Continental, Mughlai",24 Hours,2000,4,"Lunch', 'No Alcohol Available', 'Cash', 'Debit Card', 'Breakfast', 'Dinner', 'Credit Card', 'Takeaway Available', '4/5 Star', 'Air Conditioned', 'Buffet', 'Brunch', 'Indoor Seating', 'Luxury Dining",4,Very Good,237,429,-1,-1
Cayenne - Mercure Hyderabad KCP,Fine Dining,"Mercure KCP, 6-3-551, Erramanjil, Banjara Hills, Hyderabad",Hyderabad,Mercure Hyderabad KCP,17.41741027,78.45686976,"Mercure Hyderabad KCP, Hyderabad","North Indian, South Indian, Continental, Asian, Italian",24 Hours,2000,4,"Takeaway Available', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Credit Card', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Wifi', 'Brunch', 'Free Parking', 'Fullbar', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Wheelchair Accessible', 'Buffet",4.1,Very Good,218,571,-1,-1
"Yi Jing, ITC Kohenur",Fine Dining,"Plot 5, Survey 83/1, Opposite Inorbit Mall, Madhapur, Hyderabad",Hyderabad,ITC Kohenur,17.432389,78.385241,"ITC Kohenur, Hyderabad",Chinese,"12:30 PM to 2:45 PM, 7 PM to 11:30 PM",2000,4,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Valet Parking Available', '4/5 Star', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended",4.4,Very Good,180,196,-1,-1
Dum Pukht Begum's- ITC Kohenur Luxury Collection,Fine Dining,"Plot 5, Survey 83/1, Opposite Inorbit Mall, Hitech City, Hyderabad",Hyderabad,ITC Kohenur,17.432396,78.38525,"ITC Kohenur, Hyderabad","North Indian, Hyderabadi","7 PM to 12:30 AM (Mon-Fri), 12:30 PM to 2:30 PM, 7 PM to 12:30 AM (Sat-Sun)",2000,4,"Lunch', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Fullbar', '4/5 Star', 'Table Reservation Not Required', 'Smoking Area', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,179,132,-1,-1
Daily Treats - The Westin,Casual Dining,"The Westin, Mindspace IT Park, Hitech City, Hyderabad",Hyderabad,"The Westin Hyderabad Mindspace, Hitech City",17.44198584,78.38106316,"The Westin Hyderabad Mindspace, Hitech City, Hyderabad","Continental, Bakery, Desserts",7am to 4am (Mon-Sun),2000,4,"Lunch', 'Cash', 'Debit Card', 'Dinner', 'Breakfast', 'Outdoor Seating', 'Table booking recommended', 'Wifi', 'Indoor Seating', 'Air Conditioned', 'Wheelchair Accessible', 'Desserts and Bakes",3.9,Good,142,105,-1,-1
Slounge - Lemon Tree Premier,Pub,"Lemon Tree Premier, Plot 2, Survey 64, Hitech City, Hyderabad",Hyderabad,"Lemon Tree Premier, Hitech City",17.44337851,78.3766982,"Lemon Tree Premier, Hitech City, Hyderabad",Finger Food,5 PM to 11 PM (Mon-Sun),2000,4,"Lunch', 'Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Live Entertainment', 'Fullbar', 'Air Conditioned', 'Smoking Area', 'Live Sports Screening', 'Valet Parking Available', 'Indoor Seating', 'Table booking recommended', 'Wifi",3.9,Good,139,56,-1,-1
Rika - Park Hyatt,Casual Dining,"Park Hyatt Hyderabad, Road 2, Banjara Hills, Hyderabad",Hyderabad,"Park Hyatt, Banjara Hills",17.424496,78.42977978,"Park Hyatt, Banjara Hills, Hyderabad",Asian,"7 PM to 1 AM (Mon-Thu, Sun), 7 PM to 3 AM (Fri-Sat)",2000,4,"Cash', 'Dinner', 'Debit Card', 'Lunch', 'Credit Card', 'Takeaway Available', 'Serves Alcohol', 'Sneakpeek', 'Outdoor Seating', 'Air Conditioned', 'Fullbar', 'Valet Parking Available', '4/5 Star', 'DJ', 'Indoor Seating",4.2,Very Good,105,76,-1,-1
